2423,   exception,n,14136
2424,   butter,n,14780
2425,   deficit,n,15008
2426,   bathroom,n,14725
2427,   objective,n,15107
2428,   block,v,13688
2429,   electronic,j,14057
2430,   ally,n,14025
2431,   journey,n,13599
2432,   reputation,n,13681
2433,   mixture,n,14856
2434,   surely,r,13904
2435,   tower,n,13948
2436,   smoke,n,14327
2437,   confront,v,13757
2438,   pure,j,13671
2439,   glance,v,16008
2440,   dimension,n,14965
2441,   toy,n,13935
2442,   prisoner,n,13928
2443,   fellow,j,13585
2444,   smooth,j,14148
2445,   nearby,j,13820
2446,   peer,n,14738
2447,   designer,n,14210
2448,   personnel,n,14095
2449,   shape,v,13859
2450,   educator,n,15447
2451,   relative,n,13541
2452,   immigration,n,14526
2453,   belt,n,13826
2454,   teaspoon,n,15767
2455,   birthday,n,13757
2456,   implication,n,14791
2457,   perfectly,r,13671
2458,   coast,n,13515
2459,   supporter,n,13970
2460,   accompany,v,13666
2461,   silver,n,14033
2462,   teenager,n,13615
2463,   recognition,n,14249
2464,   retirement,n,13964
2465,   flag,n,13655
2466,   recovery,n,13703
2467,   whisper,v,15383
2468,   watch,n,13996
2469,   gentleman,n,14648
2470,   corn,n,13739
2471,   moon,n,13959
2472,   inner,j,13545
2473,   junior,j,13797
2474,   rather,c,13611
2475,   throat,n,14681
2476,   salary,n,13885
2477,   swing,v,14317
2478,   observer,n,13806
2479,   due,j,13252
2480,   straight,j,13474
2481,   publication,n,14045
2482,   pretty,j,13951
2483,   crop,n,13733
2484,   dig,v,13633
2485,   strike,n,13686
2486,   permanent,j,13390
2487,   plant,v,13526
2488,   phenomenon,n,14087
2489,   anxiety,n,14088
2490,   unlike,i,13248
2491,   wet,j,13963
2492,   literally,r,13425
2493,   resist,v,13330
2494,   convention,n,14497
2495,   embrace,v,13183
2496,   supply,v,13399
2497,   assist,v,13748
2498,   exhibition,n,13987
2499,   construct,v,14234
2500,   viewer,n,13479
2501,   pan,n,14148
2502,   consultant,n,13646
2503,   soon,c,13547
2504,   line,v,13373
2505,   administrator,n,14058
2506,   date,v,13231
2507,   occasionally,r,13321
2508,   mayor,n,13903
2509,   consideration,n,14047
2510,   CEO,n,13956
2511,   secure,v,13181
2512,   pink,j,13849
2513,   smoke,v,13438
2514,   estimate,n,13718
2515,   buck,n,13693
2516,   historic,j,13507
2517,   poem,n,13702
2518,   grandmother,n,13670
2519,   bind,v,13109
2520,   fifth,m,13150
2521,   constantly,r,13033
2522,   enterprise,n,13542
2523,   favor,v,13235
2524,   testing,n,13725
2525,   stomach,n,13845
2526,   apparent,j,13434
2527,   weigh,v,13051
2528,   install,v,13584
2529,   sensitive,j,13115
2530,   suggestion,n,13145
2531,   mail,n,13024
2532,   recipe,n,13840
2533,   reasonable,j,13130
2534,   preparation,n,13553
2535,   wooden,j,13518
2536,   elementary,j,13831
2537,   concert,n,13270
2538,   aggressive,j,13191
2539,   false,j,12871
2540,   intention,n,13207
2541,   channel,n,12975
2542,   extreme,j,13064
2543,   tube,n,13364
2544,   drawing,n,13377
2545,   protein,n,14036
2546,   quit,v,13045
2547,   absence,n,13597
2548,   roll,n,13053
2549,   Latin,j,13797
2550,   rapidly,r,13066
2551,   jail,n,13324
2552,   comment,v,12930
2553,   diversity,n,13872
2554,   honest,j,12916
2555,   Palestinian,j,14008
2556,   pace,n,12891
2557,   employment,n,13673
2558,   speaker,n,12889
2559,   impression,n,12746
2560,   essay,n,13802
2561,   respondent,n,15057
2562,   giant,j,12963
2563,   cake,n,13336
2564,   historian,n,13437
2565,   negotiate,v,13043
2566,   restore,v,12814
2567,   substantial,j,13376
2568,   pop,v,13123
2569,   particular,r,13259
2570,   specialist,n,13041
2571,   origin,n,13654
2572,   approval,n,12795
2573,   mine,n,12824
2574,   quietly,r,13503
2575,   advise,v,12709
2576,   conventional,j,13209
2577,   drop,n,12757
2578,   count,n,13007
2579,   depth,n,12927
2580,   wealth,n,12886
2581,   disability,n,14197
2582,   shell,n,12957
2583,   general,r,13256
2584,   criticize,v,12906
2585,   fast,j,12738
2586,   professional,n,13402
2587,   effectively,r,13277
2588,   biological,j,13233
2589,   pack,n,13238
2590,   onion,n,13769
2591,   deputy,n,12972
2592,   flat,j,12899
2593,   brand,n,13103
2594,   assure,v,12542
2595,   mad,j,12903
2596,   award,n,12874
2597,   criteria,n,14160
2598,   dealer,n,12999
2599,   via,i,13064
2600,   alternative,j,13289
2601,   utility,n,13150
2602,   precisely,r,12878
2603,   arise,v,13351
2604,   armed,j,12966
2605,   nevertheless,r,13190
2606,   highway,n,12649
2607,   clinical,j,13593
2608,   routine,n,12576
2609,   schedule,v,12881
2610,   wage,n,13033
2611,   normally,r,12402
2612,   phrase,n,12558
2613,   ingredient,n,13382
2614,   stake,n,12603
2615,   Muslim,j,13147
2616,   dream,v,12887
2617,   fiber,n,13606
2618,   activist,n,12737
2619,   Islamic,j,13323
2620,   snap,v,13362
2621,   terrorism,n,13806
2622,   refugee,n,13010
2623,   incorporate,v,13310
2624,   hip,n,12863
2625,   ultimate,j,12542
2626,   switch,v,12508
2627,   corporation,n,12612
2628,   valuable,j,12628
2629,   assumption,n,13434
2630,   gear,n,12872
2631,   graduate,v,12480
2632,   barrier,n,12772
2633,   minor,j,12346
2634,   provision,n,13256
2635,   killer,n,12631
2636,   assign,v,12836
2637,   gang,n,12662
2638,   developing,j,13171
2639,   classic,j,12610
2640,   chemical,n,12673
2641,   wave,v,13567
2642,   label,n,12497
2643,   teen,n,12663
2644,   index,n,12751
2645,   vacation,n,12424
2646,   advocate,n,12565
2647,   draft,n,12684
2648,   extraordinary,j,12356
2649,   heaven,n,12461
2650,   rough,j,12365
2651,   yell,v,13131
2652,   pregnant,j,12329
2653,   distant,j,12542
2654,   drama,n,12393
2655,   satellite,n,12438
2656,   personally,r,12317
2657,   wonder,n,12265
2658,   clock,n,12395
2659,   chocolate,n,12682
2660,   Italian,j,12384
2661,   Canadian,j,12820
2662,   ceiling,n,12668
2663,   sweep,v,12431
2664,   advertising,n,12601
2665,   universal,j,12590
2666,   spin,v,12673
2667,   house,v,12268
2668,   button,n,12552
2669,   bell,n,12421
2670,   rank,n,12236
2671,   darkness,n,13275
2672,   ahead,i,12125
2673,   clothing,n,12078
2674,   super,j,12586
2675,   yield,v,12634
2676,   fence,n,12390
2677,   portrait,n,12340
2678,   paint,n,12673
2679,   survival,n,12335
2680,   roughly,r,12200
2681,   lawsuit,n,12656
2682,   bottom,j,12169
2683,   testimony,n,12679
2684,   bunch,n,12225
2685,   beat,n,13118
2686,   wind,v,12054
2687,   found,v,12376
2688,   burden,n,12054
2689,   react,v,11874
2690,   chamber,n,12034
2691,   furniture,n,12461
2692,   cooperation,n,12833
2693,   string,n,11974
2694,   ceremony,n,11923
2695,   communicate,v,12179
2696,   taste,v,12397
2697,   cheek,n,13411
2698,   lost,j,11886
2699,   profile,n,12089
2700,   mechanism,n,12948
2701,   disagree,v,12280
2702,   like,r,13238
2703,   penalty,n,12310
2704,   match,n,12025
2705,   ie,r,13724
2706,   advance,v,12056
2707,   resort,n,12379
2708,   destruction,n,12356
2709,   bear,n,12194
2710,   unlikely,j,11869
2711,   tissue,n,12342
2712,   constitutional,j,12567
2713,   pant,n,12457
2714,   stranger,n,12261
2715,   infection,n,12402
2716,   cabinet,n,11846
2717,   broken,j,12097
2718,   apple,n,12172
2719,   electric,j,12007
2720,   proceed,v,11808
2721,   track,v,11773
2722,   bet,v,12079
2723,   literary,j,12801
2724,   virus,n,12106
2725,   stupid,j,12467
2726,   dispute,n,12203
2727,   fortune,n,11815
2728,   strategic,j,12347
2729,   assistant,n,11828
2730,   overcome,v,11801
2731,   remarkable,j,11683
2732,   occupy,v,11756
2733,   statistics,n,12086
2734,   shopping,n,11957
2735,   cousin,n,12155
2736,   encounter,v,11974
2737,   wipe,v,12435
2738,   initially,r,12022
2739,   blind,j,12005
2740,   white,n,11815
2741,   port,n,11893
2742,   honor,v,11653
2743,   electricity,n,11954
2744,   genetic,j,12069
2745,   adviser,n,12112
2746,   pay,n,11883
2747,   spokesman,n,12689
2748,   retain,v,12041
2749,   latter,d,12527
2750,   incentive,n,12105
2751,   slave,n,11863
2752,   chemical,j,12006
2753,   translate,v,11722
2754,   accurate,j,11842
2755,   whereas,c,12668
2756,   terror,n,12342
2757,   though,r,12073
2758,   expansion,n,12054
2759,   elite,n,12329
2760,   Olympic,j,13072
2761,   dirt,n,12063
2762,   odd,j,11849
2763,   rice,n,11944
2764,   bullet,n,11706
2765,   tight,j,11641
2766,   Bible,n,11539
2767,   chart,n,11861
2768,   solar,j,12121
2769,   decline,n,11956
2770,   conservative,n,11941
2771,   process,v,11940
2772,   square,j,11630
2773,   stick,n,11795
2774,   concentration,n,12146
2775,   complicated,j,11306
2776,   gently,r,12233
2777,   champion,n,12247
2778,   scenario,n,11747
2779,   telescope,n,12754
2780,   reflection,n,11882
2781,   revolution,n,11800
2782,   strip,n,11543
2783,   interpret,v,12321
2784,   friendly,j,11360
2785,   tournament,n,12684
2786,   fiction,n,11701
2787,   detect,v,11776
2788,   balance,v,11536
2789,   likely,r,11551
2790,   tremendous,j,11678
2791,   lifetime,n,11293
2792,   recommendation,n,11824
2793,   flow,v,11365
2794,   senator,n,12091
2795,   market,v,11650
2796,   hunting,n,12100
2797,   salad,n,12103
2798,   guarantee,v,11430
2799,   innocent,j,11530
2800,   boundary,n,12082
2801,   pause,v,12583
2802,   remote,j,11346
2803,   satisfaction,n,12237
2804,   journal,n,11849
2805,   bench,n,11666
2806,   lover,n,11499
2807,   raw,j,11310
2808,   awareness,n,12013
2809,   surprising,j,11327
2810,   withdraw,v,11352
2811,   general,n,11344
2812,   deck,n,11830
2813,   similarly,r,12180
2814,   newly,r,11388
2815,   pole,n,11446
2816,   testify,v,11843
2817,   mode,n,12107
2818,   dialogue,n,11706
2819,   imply,v,12061
2820,   naturally,r,11304
2821,   mutual,j,11566
2822,   founder,n,11570
2823,   top,i,11397
2824,   advanced,j,11626
2825,   pride,n,11107
2826,   dismiss,v,11160
2827,   aircraft,n,11591
2828,   delivery,n,11323
2829,   mainly,r,11367
2830,   bake,v,12253
2831,   freeze,v,11596
2832,   platform,n,11209
2833,   finance,n,11501
2834,   sink,v,11592
2835,   attractive,j,11119
2836,   respect,v,11083
2837,   diverse,j,12015
2838,   relevant,j,12212
2839,   ideal,j,11609
2840,   joy,n,11171
2841,   worth,n,11237
2842,   regularly,r,11329
2843,   working,j,11200
2844,   singer,n,11277
2845,   evolve,v,11442
2846,   shooting,n,11633
2847,   partly,r,11132
2848,   unknown,j,11095
2849,   assistant,j,11391
2850,   offense,n,11680
2851,   counter,n,11676
2852,   DNA,n,11580
2853,   smell,n,12123
2854,   potentially,r,11387
2855,   transfer,n,11830
2856,   thirty,m,11637
2857,   justify,v,11409
2858,   protest,n,11181
2859,   crash,n,11250
2860,   craft,n,11559
2861,   treaty,n,11689
2862,   terrorist,n,12169
2863,   insight,n,11591
2864,   possess,v,11474
2865,   politically,r,11324
2866,   tap,v,11279
2867,   lie,n,11199
2868,   extensive,j,11580
2869,   episode,n,11070
2870,   double,v,11195
2871,   swim,v,11342
2872,   tire,v,11494
2873,   fault,n,11116
2874,   loose,j,11299
2875,   free,v,10898
2876,   shortly,r,10864
2877,   originally,r,10995
2878,   considerable,j,11544
2879,   prior,i,11746
2880,   intellectual,j,11842
2881,   mix,n,11247
2882,   assault,n,11039
2883,   relax,v,11202
2884,   stair,n,12171
2885,   adventure,n,11031
2886,   external,j,12260
2887,   proof,n,10775
2888,   confident,j,10831
2889,   headquarters,n,11135
2890,   sudden,j,11370
2891,   dirty,j,11112
2892,   violation,n,11154
2893,   tongue,n,11674
2894,   license,n,10943
2895,   hold,n,10984
2896,   shelter,n,10891
2897,   rub,v,11695
2898,   controversy,n,11054
2899,   entrance,n,11121
2900,   favorite,n,11134
2901,   practice,v,10858
2902,   properly,r,10783
2903,   fade,v,11373
2904,   defensive,j,11442
2905,   tragedy,n,11039
2906,   net,n,10918
2907,   characterize,v,11799
2908,   funeral,n,11086
2909,   profession,n,11469
2910,   alter,v,11106
2911,   spot,v,11143
2912,   constitute,v,11945
2913,   establishment,n,11355
2914,   squeeze,v,11280
2915,   imagination,n,10913
2916,   target,v,10960
2917,   mask,n,11196
2918,   convert,v,10990
2919,   comprehensive,j,11602
2920,   prominent,j,10948
2921,   presentation,n,11372
2922,   regardless,r,11042
2923,   easy,r,10790
2924,   load,v,10736
2925,   stable,j,10964
2926,   introduction,n,11483
2927,   appeal,v,10745
2928,   pretend,v,11330
2929,   not,c,11295
2930,   elderly,j,10976
2931,   representation,n,12063
2932,   deer,n,11665
2933,   split,v,10593
2934,   violate,v,10822
2935,   partnership,n,11115
2936,   pollution,n,11396
2937,   emission,n,11688
2938,   steady,j,10715
2939,   vital,j,10866
2940,   neither,d,10587
2941,   fate,n,10521
2942,   earnings,n,11324
2943,   oven,n,11454
2944,   distinction,n,11383
2945,   segment,n,10850
2946,   nowhere,r,10658
2947,   poet,n,10840
2948,   mere,j,10778
2949,   exciting,j,10595
2950,   variation,n,11403
2951,   comfort,n,10674
2952,   radical,j,10924
2953,   stress,v,10951
2954,   adapt,v,10987
2955,   Irish,j,10833
2956,   honey,n,11009
2957,   correspondent,n,12008
2958,   pale,j,11598
2959,   musician,n,10580
2960,   significance,n,11520
2961,   load,n,10869
2962,   round,j,10771
2963,   vessel,n,10920
2964,   storage,n,10893
2965,   flee,v,10508
2966,   mm-hmm,u,13755
2967,   leather,n,11155
2968,   distribute,v,10747
2969,   evolution,n,11066
2970,   ill,j,10446
2971,   tribe,n,10855
2972,   shelf,n,10741
2973,   can,n,10718
2974,   grandfather,n,11003
2975,   lawn,n,10815
2976,   buyer,n,10953
2977,   dining,n,10843
2978,   wisdom,n,10561
2979,   council,n,10695
2980,   vulnerable,j,10397
2981,   instance,n,10885
2982,   garlic,n,11449
2983,   capability,n,10906
2984,   poetry,n,10671
2985,   celebrity,n,10756
2986,   gradually,r,10537
2987,   stability,n,10901
2988,   doubt,v,10352
2989,   fantasy,n,10448
2990,   scared,j,10752
2991,   guide,v,10524
2992,   plot,n,10484
2993,   framework,n,11710
2994,   gesture,n,10739
2995,   depending,i,10461
2996,   ongoing,j,10721
2997,   psychology,n,11316
2998,   since,r,10334
2999,   counselor,n,12170
3000,   witness,v,10178
3001,   chapter,n,10579
3002,   fellow,n,10339
3003,   divorce,n,10322
3004,   owe,v,10141
3005,   pipe,n,10432
3006,   athletic,j,10803
3007,   slight,j,10500
3008,   math,n,10430
3009,   shade,n,10677
3010,   tail,n,10663
3011,   sustain,v,10550
3012,   mount,v,10303
3013,   obligation,n,10538
3014,   angle,n,10456
3015,   palm,n,11014
3016,   differ,v,11222
3017,   custom,n,10408
3018,   store,v,10446
3019,   economist,n,10625
3020,   fifteen,m,10739
3021,   soup,n,10571
3022,   celebration,n,10209
3023,   efficient,j,10452
3024,   damage,v,10163
3025,   composition,n,10961
3026,   satisfy,v,10194
3027,   pile,n,10594
3028,   briefly,r,10125
3029,   carbon,n,10799
3030,   closer,j,9976
3031,   consume,v,10308
3032,   scheme,n,10428
3033,   crack,n,10330
3034,   frequency,n,11284
3035,   tobacco,n,10600
3036,   survivor,n,10317
3037,   besides,r,10537
3038,   in,c,9996
3039,   psychologist,n,10698
3040,   wealthy,j,10054
3041,   galaxy,n,11159
3042,   given,j,10622
3043,   fund,v,10218
3044,   ski,n,11656
3045,   limitation,n,11038
3046,   OK,j,10733
3047,   trace,v,10033
3048,   appointment,n,9993
3049,   preference,n,10833
3050,   meter,n,10246
3051,   explosion,n,10148
3052,   arrest,n,10250
3053,   publicly,r,10169
3054,   incredible,j,10342
3055,   fighter,n,10306
3056,   rapid,j,10427
3057,   admission,n,10356
3058,   hunter,n,10839
3059,   educate,v,10171
3060,   painful,j,9896
3061,   friendship,n,10130
3062,   aide,n,10335
3063,   infant,n,10205
3064,   calculate,v,10485
3065,   fifty,m,10524
3066,   rid,v,10104
3067,   porch,n,10894
3068,   tendency,n,10642
3069,   uniform,n,10193
3070,   formation,n,10553
3071,   scholarship,n,10305
3072,   reservation,n,10215
3073,   efficiency,n,10579
3074,   waste,v,9956
3075,   qualify,v,10090
3076,   mall,n,10189
3077,   derive,v,10913
3078,   scandal,n,10403
3079,   PC,n,11072
3080,   helpful,j,10120
3081,   impress,v,9896
3082,   heel,n,10288
3083,   resemble,v,10050
3084,   privacy,n,9956
3085,   fabric,n,10320
3086,   surprise,v,10023
3087,   contest,n,10002
3088,   proportion,n,10521
3089,   guideline,n,10303
3090,   rifle,n,10204
3091,   maintenance,n,10167
3092,   conviction,n,9834
3093,   trick,n,10041
3094,   organic,j,10572
3095,   tent,n,10110
3096,   examination,n,10722
3097,   publisher,n,10282
3098,   strengthen,v,10159
3099,   French,n,9845
3100,   proposed,j,10288
3101,   myth,n,10161
3102,   sophisticated,j,9886
3103,   cow,n,10032
3104,   etc,r,10112
3105,   standing,n,9691
3106,   asleep,j,10684
3107,   tennis,n,9985
3108,   nerve,n,9933
3109,   barrel,n,9951
3110,   bombing,n,10462
3111,   membership,n,10273
3112,   ratio,n,10457
3113,   menu,n,10238
3114,   purchase,n,10001
3115,   controversial,j,9918
3116,   desperate,j,9795
3117,   rate,v,10244
3118,   lifestyle,n,9904
3119,   humor,n,9654
3120,   loud,j,10324
3121,   glove,n,10218
3122,   suspect,n,10204
3123,   sufficient,j,10275
3124,   narrative,n,10954
3125,   photographer,n,9739
3126,   helicopter,n,9986
3127,   Catholic,n,9955
3128,   modest,j,9746
3129,   provider,n,10196
3130,   delay,n,9868
3131,   agricultural,j,10535
3132,   explode,v,9821
3133,   stroke,n,9891
3134,   scope,n,10115
3135,   punishment,n,9986
3136,   handful,n,9735
3137,   badly,r,9652
3138,   horizon,n,9857
3139,   curious,j,9738
3140,   downtown,j,10172
3141,   girlfriend,n,9832
3142,   prompt,v,9741
3143,   request,v,9619
3144,   cholesterol,n,10641
3145,   absorb,v,9762
3146,   adjustment,n,10309
3147,   taxpayer,n,10113
3148,   eager,j,9627
3149,   principal,n,9920
3150,   detailed,j,10006
3151,   motivation,n,10566
3152,   assignment,n,9874
3153,   restriction,n,9928
3154,   across,r,9825
3155,   Palestinian,n,10484
3156,   laboratory,n,9972
3157,   workshop,n,9926
3158,   differently,r,9565
3159,   auto,n,10006
3160,   romantic,j,9561
3161,   cotton,n,9734
3162,   motor,n,9977
3163,   sue,v,9797
3164,   flavor,n,10143
3165,   overlook,v,9553
3166,   float,v,9982
3167,   undergo,v,9826
3168,   sequence,n,10041
3169,   demonstration,n,9729
3170,   jet,n,9690
3171,   orange,j,9755
3172,   consumption,n,10162
3173,   assert,v,10125
3174,   blade,n,10394
3175,   temporary,j,9465
3176,   medication,n,9789
3177,   print,v,9508
3178,   cabin,n,9955
3179,   bite,v,9982
3180,   relative,j,10283
3181,   edition,n,9638
3182,   valley,n,9708
3183,   yours,p,10004
3184,   pitch,n,9586
3185,   pine,n,9824
3186,   brilliant,j,9493
3187,   versus,i,10007
3188,   manufacturing,n,9822
3189,   risk,v,9285
3190,   Christian,n,9751
3191,   complex,n,9573
3192,   absolute,j,9622
3193,   chef,n,10131
3194,   discrimination,n,9872
3195,   offensive,j,9902
3196,   German,n,9586
3197,   suit,v,9477
3198,   boom,n,9457
3199,   register,v,9389
3200,   appoint,v,9541
3201,   heritage,n,9670
3202,   God,n,9694
3203,   terrorist,j,10390
3204,   dominant,j,10143
3205,   successfully,r,9728
3206,   shit,n,11047
3207,   lemon,n,10095
3208,   hungry,j,9653
3209,   sense,v,9697
3210,   dry,v,9678
3211,   wander,v,9822
3212,   submit,v,9507
3213,   economics,n,9758
3214,   naked,j,9897
3215,   anticipate,v,9345
3216,   nut,n,9605
3217,   legacy,n,9461
3218,   extension,n,9672
3219,   shrug,v,10689
3220,   fly,n,9689
3221,   battery,n,9793
3222,   arrival,n,9302
3223,   legitimate,j,9543
3224,   orientation,n,10613
3225,   inflation,n,9758
3226,   cope,v,9952
3227,   flame,n,9716
3228,   cluster,n,9821
3229,   host,v,9750
3230,   wound,n,9404
3231,   dependent,j,10029
3232,   shower,n,9624
3233,   institutional,j,10397
3234,   depict,v,9721
3235,   operating,n,9480
3236,   flesh,n,9867
3237,   garage,n,9573
3238,   operator,n,9351
3239,   instructor,n,9912
3240,   collapse,v,9163
3241,   borrow,v,9150
3242,   furthermore,r,10349
3243,   comedy,n,9596
3244,   mortgage,n,10022
3245,   sanction,n,10163
3246,   civilian,j,9684
3247,   twelve,m,9638
3248,   weekly,j,9297
3249,   habitat,n,9665
3250,   grain,n,9520
3251,   brush,v,9806
3252,   consciousness,n,9758
3253,   devote,v,9326
3254,   crack,v,9334
3255,   measurement,n,10187
3256,   province,n,9491
3257,   ease,v,9247
3258,   seize,v,9106
3259,   ethics,n,9561
3260,   nomination,n,9698
3261,   permission,n,9298
3262,   wise,j,9101
3263,   actress,n,9448
3264,   summit,n,9628
3265,   acid,n,9772
3266,   odds,n,9094
3267,   gifted,j,10941
3268,   frustration,n,9005
3269,   medium,n,9523
3270,   function,v,9570
3271,   physically,r,9039
3272,   grant,n,9372
3273,   distinguish,v,9664
3274,   shore,n,9191
3275,   repeatedly,r,9059
3276,   lung,n,9206
3277,   firm,j,9036
3278,   running,j,9271
3279,   correct,v,8988
3280,   distinct,j,9682
3281,   artistic,j,9423
3282,   discourse,n,10560
3283,   basket,n,9316
3284,   ah,u,9788
3285,   fighting,n,9274
3286,   impressive,j,9100
3287,   competitor,n,9377
3288,   ugly,j,9267
3289,   worried,j,9215
3290,   portray,v,9202
3291,   powder,n,9639
3292,   ghost,n,9564
3293,   persuade,v,8998
3294,   moderate,j,9220
3295,   subsequent,j,9796
3296,   continued,j,9402
3297,   cookie,n,9480
3298,   carrier,n,9251
3299,   cooking,n,9403
3300,   frequent,j,9267
3301,   ban,v,9226
3302,   swing,n,9214
3303,   orange,n,9219
3304,   awful,j,9300
3305,   admire,v,9016
3306,   pet,n,9118
3307,   miracle,n,8981
3308,   exceed,v,9362
3309,   rhythm,n,9010
3310,   widespread,j,9319
3311,   killing,n,9109
3312,   lovely,j,9327
3313,   sin,n,9048
3314,   charity,n,9054
3315,   script,n,8924
3316,   tactic,n,8993
3317,   identification,n,9793
3318,   transformation,n,9561
3319,   everyday,j,9065
3320,   headline,n,9272
3321,   crash,v,9101
3322,   venture,n,9278
3323,   invasion,n,9412
3324,   military,n,9288
3325,   nonetheless,r,9168
3326,   adequate,j,9406
3327,   piano,n,8968
3328,   grocery,n,9017
3329,   intensity,n,9238
3330,   exhibit,v,9459
3331,   high,r,8771
3332,   blanket,n,9385
3333,   margin,n,8994
3334,   principal,j,9218
3335,   quarterback,n,10014
3336,   mouse,n,9449
3337,   rope,n,9300
3338,   concrete,j,8871
3339,   prescription,n,9169
3340,   African-American,j,9121
3341,   chase,v,8980
3342,   document,v,9274
3343,   brick,n,9069
3344,   recruit,v,9028
3345,   patch,n,9155
3346,   consensus,n,9250
3347,   horror,n,8875
3348,   recording,n,8866
3349,   changing,j,9055
3350,   painter,n,9153
3351,   colonial,j,9628
3352,   pie,n,9019
3353,   sake,n,8954
3354,   gaze,n,9852
3355,   courage,n,8720
3356,   pregnancy,n,8944
3357,   swear,v,9181
3358,   defeat,v,8945
3359,   clue,n,8732
3360,   reinforce,v,9345
3361,   win,n,9584
3362,   confusion,n,8751
3363,   slice,n,9337
3364,   occupation,n,9115
3365,   dear,j,9151
3366,   coal,n,8928
3367,   sacred,j,9018
3368,   criminal,n,8854
3369,   formula,n,8965
3370,   cognitive,j,10166
3371,   collective,j,9384
3372,   exact,j,8643
3373,   uncle,n,9355
3374,   square,n,8906
3375,   captain,n,9087
3376,   sigh,v,10099
3377,   attribute,v,9228
3378,   dare,v,9033
3379,   okay,j,9499
3380,   homeless,j,9149
3381,   cool,v,8980
3382,   gallery,n,8963
3383,   soccer,n,9212
3384,   defendant,n,9230
3385,   tunnel,n,9024
3386,   fitness,n,9261
3387,   lap,n,9260
3388,   grave,n,8868
3389,   toe,n,9047
3390,   container,n,8956
3391,   virtue,n,9111
3392,   abroad,r,8788
3393,   architect,n,8969
3394,   dramatically,r,8712
3395,   makeup,n,8916
3396,   inquiry,n,9136
3397,   rose,n,8988
3398,   surprisingly,r,8704
3399,   highlight,v,9119
3400,   decrease,v,9291
3401,   indication,n,8715
3402,   rail,n,8826
3403,   anniversary,n,8676
3404,   couch,n,9209
3405,   alliance,n,8948
3406,   hypothesis,n,9890
3407,   boyfriend,n,8755
3408,   compose,v,8866
3409,   peer,v,9099
3410,   mess,n,8745
3411,   rank,v,8879
3412,   legend,n,8660
3413,   regulate,v,8856
3414,   adolescent,n,10568
3415,   shine,v,8984
3416,   norm,n,9360
3417,   upset,v,8570
3418,   remark,n,8453
3419,   resign,v,8867
3420,   reward,n,8662
3421,   gentle,j,8766
3422,   related,j,9227
3423,   organ,n,8596
3424,   lightly,r,8893
3425,   concerning,i,9329
3426,   invent,v,8461
3427,   laughter,n,9019
3428,   fit,j,8550
3429,   northwest,n,8650
3430,   counseling,n,9303
3431,   tight,r,8980
3432,   receiver,n,8882
3433,   ritual,n,8883
3434,   insect,n,8814
3435,   interrupt,v,8757
3436,   salmon,n,8860
3437,   favor,n,8403
3438,   trading,n,8787
3439,   concern,v,8702
3440,   magic,j,8506
3441,   superior,j,8632
3442,   combat,n,8675
3443,   stem,n,8963
3444,   surgeon,n,8519
3445,   acceptable,j,8723
3446,   physics,n,9184
3447,   rape,n,8790
3448,   counsel,n,9387
3449,   brush,n,8821
3450,   jeans,n,8851
3451,   hunt,v,8812
3452,   continuous,j,8996
3453,   log,n,8606
3454,   echo,v,8477
3455,   pill,n,8537
3456,   excited,j,8491
3457,   sculpture,n,8659
3458,   compound,n,8573
3459,   integrate,v,9060
3460,   flour,n,9103
3461,   bitter,j,8353
3462,   bare,j,8943
3463,   slope,n,8573
3464,   rent,v,8446
3465,   presidency,n,8814
3466,   serving,n,9453
3467,   subtle,j,8442
3468,   greatly,r,8648
3469,   bishop,n,8639
3470,   drinking,n,8446
3471,   delay,v,8333
3472,   cry,n,8648
3473,   acceptance,n,8870
3474,   collapse,n,8397
3475,   shop,v,8509
3476,   pump,n,8617
3477,   candy,n,8633
3478,   evil,n,8391
3479,   final,n,8964
3480,   finance,v,8571
3481,   pleased,j,8502
3482,   medal,n,8991
3483,   beg,v,8542
3484,   sponsor,v,8542
3485,   ethical,j,9018
3486,   secondary,j,9121
3487,   slam,v,9076
3488,   export,n,9013
3489,   experimental,j,9019
3490,   melt,v,8533
3491,   midnight,n,8440
3492,   net,j,8563
3493,   curve,n,8397
3494,   integrity,n,8463
3495,   entitle,v,8381
3496,   evident,j,8753
3497,   logic,n,8646
3498,   essence,n,8388
3499,   park,v,8650
3500,   exclude,v,8780
3501,   harsh,j,8092
3502,   closet,n,8597
3503,   suburban,j,8463
3504,   greet,v,8367
3505,   favor,i,8357
3506,   interior,n,8370
3507,   corridor,n,8842
3508,   murder,v,8462
3509,   retail,j,8600
3510,   pitcher,n,8835
3511,   march,v,8267
3512,   snake,n,8523
3513,   pitch,v,8628
3514,   excuse,v,8722
3515,   cross,n,8207
3516,   weakness,n,8275
3517,   pig,n,8307
3518,   cold,n,8527
3519,   classical,j,8475
3520,   estimated,j,8464
3521,   T-shirt,n,8386
3522,   online,r,8729
3523,   unemployment,n,8471
3524,   civilization,n,8447
3525,   fold,v,8630
3526,   patient,j,8504
3527,   pop,n,8316
3528,   daily,r,8405
3529,   reverse,v,8154
3530,   missing,j,8232
3531,   correlation,n,9584
3532,   humanity,n,8259
3533,   flash,v,8815
3534,   developer,n,8671
3535,   reliable,j,8302
3536,   excitement,n,8160
3537,   beef,n,8416
3538,   Islam,n,8755
